Date,Category,Internal SKU,City,State,Region,Units,GMV,Platform,,BrandName_gsheet,order_date_time,city,product_id,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp
04/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,2,238,Flipkart Minutes,,Chaayos,04/10/2025 00:00:00,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,238
05/10/2025,Chai Patti,Chaayos Masala Tea 100g,Guwahati,Assam,East,3,417,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Guwahati,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,3,417
05/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Delhi,Delhi,Delhi NCR,9,1251,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Delhi,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,9,1251
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,2,378,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378
05/10/2025,Discontinue,Discontinue,Delhi,Delhi,Delhi NCR,2,698,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,2,698
05/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,1,119,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
05/10/2025,Chai Patti,Chaayos Masala Tea 100g,Bangalore,Karnataka,South,1,139,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Bangalore,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
05/10/2025,Chai Patti,Chaayos Masala Tea 100g,Kolkata,West Bengal,East,1,139,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Kolkata,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
05/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Delhi,Delhi,Delhi NCR,3,517,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,517
05/10/2025,Chai Patti,Chaayos Masala Tea 100g,Mumbai,Maharashtra,West,4,556,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Mumbai,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,4,556
05/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Bangalore,Karnataka,South,2,238,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,238
05/10/2025,Chai Patti,Chaayos Masala Tea 100g,Delhi,Delhi,Delhi NCR,5,695,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Delhi,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,5,695
05/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Patna,Bihar,East,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Kolkata,West Bengal,East,2,278,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Kolkata,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,278
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Jaipur,Rajasthan,West,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Pune,Maharashtra,West,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Pune,Maharashtra,West,2,338,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Pune,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,338
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Bangalore,Karnataka,South,3,417,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Bangalore,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,3,417
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Ahmedabad,Gujarat,West,2,338,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Ahmedabad,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,338
05/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Mumbai,Maharashtra,West,3,417,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Mumbai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,3,417
05/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Kolkata,West Bengal,East,1,189,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
05/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,2,378,Flipkart Minutes,,Chaayos,05/10/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,378
06/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,2,378,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,378
06/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,3,357,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,357
06/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,1,189,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Chennai,Tamil Nadu,South,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Chennai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,189,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
06/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,3,567,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,567
06/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Kolkata,West Bengal,East,1,119,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Kolkata,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Delhi,Delhi,Delhi NCR,6,834,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Delhi,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,6,834
06/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Delhi,Delhi,Delhi NCR,3,357,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,357
06/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,1,119,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
06/10/2025,Chai Patti,Chaayos Masala Tea 100g,Ambala,Haryana,North,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Ambala,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Kolkata,West Bengal,East,1,119,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119
06/10/2025,Discontinue,Discontinue,Bangalore,Karnataka,South,1,349,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,1,349
06/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,1,189,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Pune,Maharashtra,West,2,278,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Pune,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,278
06/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Bangalore,Karnataka,South,1,119,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119
06/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,1,189,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Kanpur,Uttar Pradesh,North,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Kanpur,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Ahmedabad,Gujarat,West,1,189,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Kolkata,West Bengal,East,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Kolkata,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Patna,Bihar,East,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Patna,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Chai Patti,Chaayos Masala Tea 100g,Mumbai,Maharashtra,West,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Mumbai,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Chai Patti,Chaayos Masala Tea 100g,Pune,Maharashtra,West,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Pune,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Chai Patti,Chaayos Masala Tea 100g,Bangalore,Karnataka,South,1,139,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
06/10/2025,Chai Patti,Chaayos Masala Tea 100g,Delhi,Delhi,Delhi NCR,3,417,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Delhi,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,3,417
06/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,189,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
06/10/2025,Discontinue,Discontinue,Delhi,Delhi,Delhi NCR,2,698,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,2,698
06/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Bangalore,Karnataka,South,2,278,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Bangalore,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,278
06/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,2,378,Flipkart Minutes,,Chaayos,06/10/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378
07/10/2025,Chai Patti,Chaayos Masala Tea 100g,Lucknow,Uttar Pradesh,North,1,139,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Lucknow,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
07/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chennai,Tamil Nadu,South,2,378,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,378
07/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,1,119,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
07/10/2025,Chai Patti,Chaayos Masala Tea 100g,Pune,Maharashtra,West,3,417,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Pune,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,3,417
07/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Mumbai,Maharashtra,West,2,278,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Mumbai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,278
07/10/2025,Chai Patti,Chaayos Masala Tea 100g,Patna,Bihar,East,1,139,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Patna,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
07/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Delhi,Delhi,Delhi NCR,1,199,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,199
07/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Pune,Maharashtra,West,1,189,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
07/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Chennai,Tamil Nadu,South,2,378,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378
07/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Kolkata,West Bengal,East,1,119,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119
07/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Delhi,Delhi,Delhi NCR,2,238,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,238
07/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Pune,Maharashtra,West,1,139,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Pune,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
07/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,1,189,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
07/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,1,119,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
07/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,1,189,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
07/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kolkata,West Bengal,East,1,189,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
07/10/2025,Chai Patti,Chaayos Masala Tea 100g,Delhi,Delhi,Delhi NCR,2,278,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,2,278
07/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,1,189,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
07/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,1,189,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
07/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Chennai,Tamil Nadu,South,1,139,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Chennai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
07/10/2025,Chai Patti,Chaayos Masala Tea 100g,Bangalore,Karnataka,South,2,278,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Bangalore,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,2,278
07/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Delhi,Delhi,Delhi NCR,2,278,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,278
07/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,3,567,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,567
07/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Bangalore,Karnataka,South,2,278,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Bangalore,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,2,278
07/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Kolkata,West Bengal,East,1,119,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Kolkata,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
07/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Bangalore,Karnataka,South,3,357,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,357
07/10/2025,Discontinue,Discontinue,Delhi,Delhi,Delhi NCR,3,1047,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,3,1047
07/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Patna,Bihar,East,1,139,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Patna,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
07/10/2025,Chai Patti,Chaayos Masala Tea 100g,Mumbai,Maharashtra,West,3,417,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Mumbai,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,3,417
07/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,3,567,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,567
07/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Mumbai,Maharashtra,West,3,357,Flipkart Minutes,,Chaayos,07/10/2025 00:00:00,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,357
08/10/2025,Chai Patti,Chaayos Masala Tea 100g,Bangalore,Karnataka,South,2,278,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Bangalore,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,2,278
08/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,7,1323,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,7,1323
08/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Bangalore,Karnataka,South,1,139,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Bangalore,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
08/10/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Kolkata,West Bengal,East,1,119,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119
08/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Kolkata,West Bengal,East,1,189,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189
08/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Lucknow,Uttar Pradesh,North,1,139,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Lucknow,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
08/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Pune,Maharashtra,West,1,189,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
08/10/2025,Chai Patti,Chaayos Masala Tea 100g,Delhi,Delhi,Delhi NCR,11,1529,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,11,1529
08/10/2025,Tea Bag,Chaayos Masala Tea Bag,Delhi,Delhi,Delhi NCR,1,159,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAH35UPTQHFCAXB,BGM,FoodAndNutrition,Tea,Chaayos,1,159
08/10/2025,Discontinue,Discontinue,Delhi,Delhi,Delhi NCR,3,1047,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,3,1047
08/10/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,7,1323,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1323
08/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Delhi,Delhi,Delhi NCR,6,834,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,6,834
08/10/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Mumbai,Maharashtra,West,1,139,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Mumbai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
08/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Kolkata,West Bengal,East,1,119,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Kolkata,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
08/10/2025,Discontinue,Discontinue,Bangalore,Karnataka,South,2,698,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Bangalore,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,2,698
08/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Delhi,Delhi,Delhi NCR,1,119,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
08/10/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,1,119,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
08/10/2025,Chai Patti,Chaayos Masala Tea 100g,Ahmedabad,Gujarat,West,1,139,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Ahmedabad,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
08/10/2025,Chai Patti,Chaayos Masala Tea 100g,Pune,Maharashtra,West,1,139,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Pune,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
08/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kolkata,West Bengal,East,1,189,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
08/10/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,4,756,Flipkart Minutes,,Chaayos,08/10/2025 00:00:00,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,756
