start_date,end_date,date_range,source_city_name,brand_name,top_slug,mid_slug,leaf_slug,BB_identifier,sku_description,sku_weight,total_quantity,total_mrp,total_sales,internal_id,internal_name,Category
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,9,1512,1301.84,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mysore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,2,238,197.54,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,4,437,362.71,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,1,199,149.25,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,11,1309,1029.35,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,8,848,703.84,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,6,1254,961.4,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,42,7938,7009.38,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,3,504,445.04,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mysore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,1,199,129.35,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,7,1233,992.35,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,12,1272,1055.76,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,24,7077,5798.88,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,17,3230,2552.72,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,4,424,351.92,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,32,3808,3160.64,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,19,3971,3493.11,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
